,name,salary,employer,info,site
707,Python back-end разработчик middle уровня,"{'a_min_salary': 10000000, 'b_max_salary': None, 'x_currency': 'сум'}",ООО ippon agency,https://hh.ru/vacancy/49136572?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
708,Python developer,"{'a_min_salary': 600, 'b_max_salary': None, 'x_currency': 'USD'}",ООО Alif Tech,https://hh.ru/vacancy/49057039?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
709,Middle Back-end Developer,"{'a_min_salary': 2000, 'b_max_salary': None, 'x_currency': 'USD'}",ООО Смарт Бонус Бел,https://hh.ru/vacancy/49415416?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
710,"Программист Python Django (Fullstack), удаленно","{'a_min_salary': 600000, 'b_max_salary': 800000, 'x_currency': 'KZT'}",ТОО Luxystech,https://hh.ru/vacancy/49176933?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
711,Программист Python Odoo/Django,,ООО Мильжикс,https://hh.ru/vacancy/49159609?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
712,Full-Stack Python Developer,,ООО Рэд Рок / Verv,https://hh.ru/vacancy/49044195?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
713,Python разработчик/инженер-программист,"{'a_min_salary': 150000, 'b_max_salary': None, 'x_currency': 'KZT'}",ТОО TECHNICAL CONSULTING AND SOLUTIONS,https://hh.ru/vacancy/49141723?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
714,Python Developer,,ИП Устименко Д. В.,https://hh.ru/vacancy/49232964?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
715,Ведущий специалист отдела разработки web-приложений (Fullstuck: Python Django/Flask),,ООО ENTER Engineering Pte. LTD,https://hh.ru/vacancy/49134460?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
716,Data Engineer,,LeverX International,https://hh.ru/vacancy/47362123?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
717,Data Scientist,,LeverX International,https://hh.ru/vacancy/48959892?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
718,"Full Stack Development Engineer (Python, Node.js, React)","{'a_min_salary': 1500, 'b_max_salary': 2500, 'x_currency': 'USD'}",Потапенко Юлия Андреевна,https://hh.ru/vacancy/49643456?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
719,Data Analyst,,Together Networks,https://hh.ru/vacancy/49692010?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=35
720,Data science specialist,,"Альфа-Банк, Украина",https://hh.ru/vacancy/49588128?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
721,Strong middle Python Developer / Data Engineer (PySpark),,NIX,https://hh.ru/vacancy/49373912?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
722,QA Automation Engineer,"{'a_min_salary': None, 'b_max_salary': 65000, 'x_currency': 'грн'}","Zultys, Inc.",https://hh.ru/vacancy/48992153?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
723,"Senior Software Engineer (Python, Go) at Orca Security",,ООО Он Зэ Спот Девелопмент,https://hh.ru/vacancy/48330667?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
724,Data Scientist,,CREDIT AGRICOLE BANK,https://hh.ru/vacancy/48963918?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
725,Инженер по автоматизации тестирования (Java / Python),,"EPAM Systems, Inc.",https://hh.ru/vacancy/49177059?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
726,Data scientist,,ООО lifecell,https://hh.ru/vacancy/49012271?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
727,Data scientist,,ООО lifecell,https://hh.ru/vacancy/49130388?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
728,Middle / Senior Automation QA Engineer (Python),,NIX,https://hh.ru/vacancy/49038410?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
729,Middle / Senior Python Developer for AlmaLinux [Remote],,Cloud Linux,https://hh.ru/vacancy/49145157?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
730,Middle / Senior QA Automation engineer (Python),,Geniusee,https://hh.ru/vacancy/49630342?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
731,Middle / Senior Python Developer for AlmaLinux [Remote],,Cloud Linux,https://hh.ru/vacancy/49145145?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
732,Middle / Senior Python Developer for AlmaLinux [Remote],,Cloud Linux,https://hh.ru/vacancy/49145179?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
733,"Full Stack Developer (Java+Python), Communication Services",,DataArt,https://hh.ru/vacancy/49320162?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
734,"Regular Test Automation Engineer (Python), Remote",,Luxoft,https://hh.ru/vacancy/49331327?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
735,Data engineer / SQL-разработчик,"{'a_min_salary': 130000, 'b_max_salary': None, 'x_currency': 'руб'}",Эквид,https://hh.ru/vacancy/45266641?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
736,"Full Stack Developer (Java+Python), Communication Services",,DataArt,https://hh.ru/vacancy/49320165?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
737,"Full Stack Developer (Java+Python), Communication Services",,DataArt,https://hh.ru/vacancy/49320166?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
738,Senior QA Automation Engineer (to Canada),"{'a_min_salary': 7000, 'b_max_salary': None, 'x_currency': 'USD'}",Behavox,https://hh.ru/vacancy/49387538?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
739,Middle С/С++ Linux разработчик,"{'a_min_salary': None, 'b_max_salary': 4000, 'x_currency': 'USD'}",ООО Темпеста,https://hh.ru/vacancy/49477969?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=36
740,Наставник курса “Профессия Разработчик на Python”,,Skyeng,https://hh.ru/vacancy/48300484?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
741,Senior Python/Go Developer at Orca Security,,ООО Он Зэ Спот Девелопмент,https://hh.ru/vacancy/48944777?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
742,Data Scientist,,CREDIT AGRICOLE BANK,https://hh.ru/vacancy/48963918?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
743,Data scientist,,ООО lifecell,https://hh.ru/vacancy/49012271?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
744,Data scientist,,ООО lifecell,https://hh.ru/vacancy/49130388?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
745,Middle / Senior Python Developer for AlmaLinux [Remote],,Cloud Linux,https://hh.ru/vacancy/49145179?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
746,Наставник курса “Профессия Разработчик на Python”,,Skyeng,https://hh.ru/vacancy/48300490?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
747,Наставник курса “Профессия Разработчик на Python”,,Skyeng,https://hh.ru/vacancy/48300487?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
748,Инженер по автоматизации тестирования (Java / Python),,"EPAM Systems, Inc.",https://hh.ru/vacancy/49177059?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
749,Наставник курса “Профессия Разработчик на Python”,,Skyeng,https://hh.ru/vacancy/48300488?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
750,Наставник курса “Профессия Разработчик на Python”,,Skyeng,https://hh.ru/vacancy/48300485?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
751,Наставник курса “Профессия Разработчик на Python”,,Skyeng,https://hh.ru/vacancy/48300481?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
752,Наставник курса “Профессия Разработчик на Python”,,Skyeng,https://hh.ru/vacancy/48300486?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
753,Наставник курса “Профессия Разработчик на Python”,,Skyeng,https://hh.ru/vacancy/48300489?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
754,QA Automation Engineer (Python),,ООО Центр Разработки ПИ ЭС ЭЙ,https://hh.ru/vacancy/49645060?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
755,Data Analyst,,The Gravity Agency,https://hh.ru/vacancy/49383127?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
756,"Senior Software Engineer (Python, Go) at Orca Security",,ООО Он Зэ Спот Девелопмент,https://hh.ru/vacancy/48330667?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
757,Middle / Senior QA Automation engineer (Python),,Geniusee,https://hh.ru/vacancy/49630342?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
758,Backend - разработчик Node.js/GO/Python/JS/C# (Senior),"{'a_min_salary': None, 'b_max_salary': 1500000, 'x_currency': 'KZT'}",ТОО Relog.kz,https://hh.ru/vacancy/49071601?from=vacancy_search_list&query=%24python,https://hh.ru/search/vacancy?clusters=true&ored_clusters=true&enable_snippets=true&salary=&text=%24python&page=37
